shop,name,brand,price_jumbo_prime,price_regular,price_now,discount
JUMBO,CERVEZA BENEDIK TINER WEISSBIER LATA X 500 ML,BENEDIKTINER,$ 10.590,0,$ 10.590,0
JUMBO,CERVEZA 3 CORDILLERAS MESTIZA 4 PACK BOT X330ML C-U,3 CORDILLERAS,$ 15.990,0,$ 15.990,0
JUMBO,CERVEZA SOL LATA X6UND X269ML C/U,SOL,$ 14.090,0,$ 14.090,0
JUMBO,CERVEZA CLUB COLOMBIA SIXPACK BOTELLA X330ML,CLUB COLOMBIA,$ 16.990,0,$ 16.990,0
JUMBO,CERVEZA BENEDIKTINER WEISSBIER BARRIL X 5 L,BENEDIKTINER,$ 99.990,0,$ 99.990,0
JUMBO,CERVEZA KOSTRITZER SCHWARZBER LATA X 500 ML,KOSTRITZER,$ 10.590,0,$ 10.590,0
JUMBO,CERVEZA 3 CORDILLERAS NEGRA 4 PACK BOT X330ML C-U,3 CORDILLERAS,$ 18.590,0,$ 18.590,0
JUMBO,CERVEZA PAULANER WEISSBIER LATA X 500ML,PAULANER,$ 15.590,0,$ 15.590,0
JUMBO,CERVEZA PAULANER WEISSBIER BOTELLA X 500 ML,PAULANER,$ 17.590,0,$ 17.590,0
JUMBO,CERVEZA DUVEL BOTELLA X 330 ML,DUVEL,$ 15.990,0,$ 15.990,0
JUMBO,CERVEZA INNIS&GUNN THE ORIGINAL X 330ML,INNIS&GUNN,$ 12.990,0,$ 12.990,0
JUMBO,CERVEZA BUDWEISER BOTELLA X6UND X250ML C-U,BUDWEISER,$ 12.990,0,$ 12.990,0
JUMBO,CERVEZA BBC CAJICA MIEL LATA X 4 X 269ML C/U,BBC,$ 14.790,0,$ 14.790,0
JUMBO,CERVEZA ERDINGER BOTELLA NEGRA X 500 ML,ERDINGER,$ 13.990,0,$ 13.990,0
JUMBO,CERVEZA RUBIA CAJICA BBC X 4 UND X 1320 ML,BBC,$ 18.590,0,$ 18.590,0
JUMBO,CERVEZA CORONA X6UND X355ML C-U + TERMO,CORONA,$ 48.990,0,$ 48.990,0
JUMBO,CERVEZA CORONA X6UND X355ML C-U + BUCKET,CORONA,$ 42.990,0,$ 42.990,0
JUMBO,CERVEZA KOSTRITZER SCHWARZBER BARRIL X 5000 ML,KOSTRITZER,$ 99.990,0,$ 99.990,0
JUMBO,CERVEZA CORONA X6UND X355ML C-U + VASO,CORONA,$ 36.690,0,$ 36.690,0
JUMBO,CERVEZA NEGRA ERDINGER PIKANTUS BOT X 500 ML,ERDINGER,$ 17.590,0,$ 17.590,0
JUMBO,CERVEZA FULLER'S INDIA PALE ALE BOTELLA X 500 ML,FULLERS,$ 17.590,0,$ 17.590,0
JUMBO,CERVEZA STÖRTEBEKER HANSE-PORTER BOTELLA X 500ML,STORTEBEKER,$ 13.990,0,$ 13.990,0
JUMBO,CERVEZA STELLA ARTOIS X4UND X330ML C-U + 2 CALICES,STELLA ARTOIS,$ 45.990,0,$ 45.990,0
JUMBO,CERVEZA ANDINA LIGHT LATA X6UNDX269MLC-U,ANDINA,$ 10.390,0,$ 10.390,0
JUMBO,CERVEZA 3 CORDILLERAS MULATA 4 PACK BOT X330ML C-U,3 CORDILLERAS,$ 18.590,0,$ 18.590,0
JUMBO,CERVEZA ROJA MONSERRATE BBC X 4 UND X 1320 ML,BBC,$ 18.590,0,$ 18.590,0
JUMBO,CERVEZA CZECHVAR ORIGINAL BOTELLA X 330ML,CZECHVAR,$ 6.590,0,$ 6.590,0
JUMBO,CERVEZA HOFBRAU MUNCHEN ORIGINAL BOTELLA X 500 ML,HOFBRAU MUNCHEN,$ 13.990,0,$ 13.990,0
JUMBO,CERVEZA BENEDIKTINER WEISSBIER BOTELLA X 500 ML,BENEDIKTINER,$ 13.990,0,$ 13.990,0
JUMBO,CERVEZA HOFBRAU MUNCHEN WEISSE BOTELLA X 500 ML,HOFBRAU MUNCHEN,$ 13.990,0,$ 13.990,0
JUMBO,CERVEZA CORONA X355ML **,CORONA,$ 4.190,0,$ 4.190,0
JUMBO,CERVEZA 10 TRIPLE TRIPEL MAREDSOUS BOTELLA X 330 ML,MAREDSOUS,$ 14.990,0,$ 14.990,0
JUMBO,CERVEZA NEGRA CHAPINERO BBC X 4 UND X 1320 ML,BBC,$ 18.590,0,$ 18.590,0
JUMBO,CERVEZA BALTIKA 7 EXPORT LAGER BOTELLA X 470 ML,BALTIKA,$ 9.990,0,$ 9.990,0
JUMBO,CERVEZA STEAM BREW IPA RADLER LATA X500ML,STEAM BREW,$ 13.390,0,$ 13.390,0
JUMBO,CERVEZA HEINEKEN BOTELLA X650ML,HEINEKEN,$ 8.190,0,$ 8.190,0
JUMBO,CERVEZA HOLLANDIA LATA X330ML,HOLLANDIA,$ 3.590,0,$ 3.590,0
JUMBO,CERVEZA BITBURGUER PILS BOTELLA X 500 ML,BITBURGER,$ 10.390,0,$ 10.390,0
JUMBO,CERVEZA LANDVIK LAGER LATA X330ML,LANDVIK,$ 2.190,0,$ 2.190,0
JUMBO,CERVEZA PAULANER DUNKEL BOTELLA X 500 ML,PAULANER,$ 17.590,0,$ 17.590,0
JUMBO,CERVEZA HOFBRAU MUNCHEN DUNKEL BOTELLA X 500 ML,HOFBRAU MUNCHEN,$ 13.990,0,$ 13.990,0
JUMBO,CERVEZA NOCTURNUM DELIRIUM BOTELLA X 330 ML,DELIRIUM,$ 16.590,0,$ 16.590,0
JUMBO,CERVEZA ERDINGER URWEISSE X 500ML,ERDINGER,$ 13.990,0,$ 13.990,0
JUMBO,CERVEZA 8.6 LATA X 4 UND X 500 M LC-U PRECIO ESPECIAL,8.6,$ 39.990,0,$ 39.990,0
JUMBO,CERVEZA FULLER'S LONDON PRIDE BOTELLA X 500ML,FULLERS,$ 16.990,0,$ 16.990,0
JUMBO,CERVEZA STEAM BREW PACK SURTIDO LATA X3UND X500ML C-U,STEAM BREW,$ 38.790,0,$ 38.790,0
JUMBO,CERVEZA 8.6 ESPECIAL X500ML,8.6,$ 11.390,0,$ 11.390,0
JUMBO,CERVEZA STEAM BREW SESSION IPA LATA X500ML,STEAM BREW,$ 12.990,0,$ 12.990,0
JUMBO,CERVEZA BITBURGER PILS BARRIL X 5000 ML,BITBURGER,$ 99.990,0,$ 99.990,0
JUMBO,CERVEZA BREWDOG PUNK BOTELLA X330ML,BREWDOG,$ 12.390,0,$ 12.390,0
JUMBO,CERVEZA PAULANER SIN ALCOHOL BOTELLA X 500ML,PAULANER,$ 14.390,0,$ 14.390,0
JUMBO,CERVEZA BITBURGUER PILS LATA X 500 ML,BITBURGER,$ 10.590,0,$ 10.590,0
JUMBO,CERVEZA STEAM BREW WEIZEN PALE ALE LATA X500ML,STEAM BREW,$ 13.390,0,$ 13.390,0
JUMBO,CERVEZA BUDWEISER X6UND X269ML C-U + GLASSWARE,BUDWEISER,$ 29.990,0,$ 29.990,0
JUMBO,CERVEZA 8.6 GOLD LATA X500ML,8.6,$ 11.390,0,$ 11.390,0
JUMBO,CERVEZA 8.6 BLACK LATA X500ML,8.6,$ 11.390,0,$ 11.390,0
JUMBO,CERVEZA 6 BLONDE BLOND MAREDSOUS BOTELLA X 330 ML,MAREDSOUS,$ 13.590,0,$ 13.590,0
JUMBO,CERVEZA VEDETT EXTRA WHITE X330ML,VEDETT,$ 12.390,0,$ 12.390,0
JUMBO,CERVEZA HOLLANDIA PREMIUM BOT *650 ML,HOLLANDIA,$ 8.790,0,$ 8.790,0
JUMBO,CERVEZA BALTIKA 9 EXTRA BOTELLA X 450 ML,BALTIKA,$ 10.590,0,$ 10.590,0
JUMBO,CERVEZA ANDINA LATA X6UND X330ML C/U,ANDINA,$ 14.400,0,$ 14.400,0
JUMBO,CERVEZA STÖRTEBEKER SCHWARZBIER BOTELLA X 500ML,STORTEBEKER,$ 13.990,0,$ 13.990,0
JUMBO,CERVEZA BBC SEPTIMAZO IPA X4UND X1320ML,BBC,$ 22.990,0,$ 22.990,0
JUMBO,CERVEZA 8.6 EXTREME LATA X 500 ML,8.6,$ 11.390,0,$ 11.390,0
JUMBO,CERVEZA BITBURGER DRIVE 0.0% BOTELLA X 330 ML,BITBURGER,$ 8.190,0,$ 8.190,0
JUMBO,CERVEZA HOLLANDIA SURT.X4UNDX1490ML + VASO,HOLLANDIA,$ 39.790,0,$ 39.790,0
JUMBO,CERVEZA BALTIKA 9 STRONG LATA X 450 ML,BALTIKA,$ 9.990,0,$ 9.990,0
JUMBO,CERVEZA BALTIKA 6 PORTER BOTELLA X 470 ML,BALTIKA,$ 11.390,0,$ 11.390,0
JUMBO,CERVEZA HOLLANDIA BOT. 330CC,HOLLANDIA,$ 4.590,0,$ 4.590,0
JUMBO,CERVEZA GULDEN DRAAK QUADRUPLE BOT.X330ML,GULDEN DRAAK,$ 21.990,0,$ 21.990,0
JUMBO,CERVEZA VEDETT EXTRA IPA X330ML,VEDETT,$ 13.390,0,$ 13.390,0
JUMBO,CERVEZA 3 CORDILLERAS SURTIDA 4 PACK BOT X330ML C-U,3 CORDILLERAS,$ 18.390,0,$ 18.390,0
JUMBO,CERVEZA LIEFMANS KRIEK BRUT BOT.X330ML,LIEFMANS,$ 15.290,0,$ 15.290,0
JUMBO,CERVEZA STÖRTEBEKER BERNSTEIN-WEIZEN BOT X 500ML,STORTEBEKER,$ 13.990,0,$ 13.990,0
JUMBO,CERVEZA 8.6 INTENSE INDIA PALE LAGER LATA X 500ML,8.6,$ 11.690,0,$ 11.690,0
JUMBO,CERVEZA 8.6 LAT.SURT.X3UNDX500MLC-U + VASO,8.6,$ 40.990,0,$ 40.990,0
JUMBO,CERVEZA 3 CORDILLERAS MONA 4 PACK BOT X330ML C-U,3 CORDILLERAS,$ 18.390,0,$ 18.390,0
JUMBO,CERVEZA LIEFMANS GOUDENBAND BOT.X330ML,LIEFMANS,$ 14.990,0,$ 14.990,0
JUMBO,"CERVEZA AGUILA 0,0% LATA X6UNDS X330ML",AGUILA,$ 11.590,0,$ 11.590,0
JUMBO,CERVEZA CORONITA X210ML **,CORONITA,$ 2.690,0,$ 2.690,0
JUMBO,CERVEZA BALTIKA 7 EXPORT LAGER BOT.X900ML,BALTIKA,$ 18.590,0,$ 18.590,0
JUMBO,CERVEZA BUSCH LIGHT LATA X 6 UND X 330 ML C-U,BUSCH,$ 12.390,0,$ 12.390,0
JUMBO,CERVEZA PILSEN LATA X6 UNDS X330ML,PILSEN,$ 14.590,0,$ 14.590,0
JUMBO,CERVEZA LANDVIK LAGER LATA X24UND. X330ML C-U,LANDVIK,$ 47.990,0,$ 47.990,0
JUMBO,CERVEZA ANDINA LIGHT LATA X6 UNIDADES X330ML C-U,ANDINA,$ 14.390,0,$ 14.390,0
JUMBO,CERVEZA FULLER'S LONDON PORTER BOTELLA X 500 ML,FULLERS,$ 16.990,0,$ 16.990,0
JUMBO,CERVEZA ANDINA LATA X6 UNIDADES X269ML C-U,ANDINA,$ 10.990,0,$ 10.990,0
JUMBO,CERVEZA PERONI BOTELLA X 330 ML,PERONI,$ 4.090,0,$ 4.090,0
JUMBO,CERVEZA GROLSCH PREMIUM LAGER BOTELLA X 450ML,GROLSCH,$ 5.890,0,$ 5.890,0
JUMBO,CERVEZA PAULANER OKTOBERFEST LATA X500ML,PAULANER,$ 15.590,0,$ 15.590,0
JUMBO,CERVEZA 8 BRUNE BRUIN MAREDSOUS BOTELLA X 330 ML,MAREDSOUS,$ 13.990,0,$ 13.990,0
JUMBO,CERVEZA MICHELOB ULTRA SUPERIOR LIGHT EN BOTELLA X355ML,MICHELOB ULTRA,$ 3.290,0,$ 3.290,0
JUMBO,CERVEZA CLUB COLOMBIADORADALAT.X6UNDX330MLC-U+COPA,CLUB COLOMBIA,$ 26.990,0,$ 26.990,0
JUMBO,CERVEZA STÖRTEBEKER PILSENER-BIER BOTELLA X 500ML,STORTEBEKER,$ 13.990,0,$ 13.990,0
JUMBO,CERVEZA ANDINA LATA X6UND X330ML C-U BIG PROMO,ANDINA,$ 14.990,0,$ 14.990,0
JUMBO,CERVEZA BUDWEISER X269ML UND.,BUDWEISER,$ 2.390,0,$ 2.390,0
JUMBO,CERVEZA BLANCHE DE CHARLEROI BOT.X330ML,BLANCHE,$ 16.490,0,$ 16.490,0
JUMBO,CERVEZA CORONA BOT. X6UNDX355ML C-U + KIT SIEMBRA,CORONA,$ 38.990,0,$ 38.990,0
JUMBO,CERVEZA CLUB COLOMBIA NEGRALAT.X6UNDX330MLC-U+COPA,CLUB COLOMBIA,$ 26.990,0,$ 26.990,0
JUMBO,CERVEZA STELLA ARTOIS LATA X250ML,STELLA ARTOIS,$ 3.190,0,$ 3.190,0
JUMBO,REFAJO COLA & POLA X330ML,COLA&POLA,$ 1.790,0,$ 1.790,0
JUMBO,CERVEZA TREMENS DELIRIUM BOTELLA X 330 ML,DELIRIUM,$ 16.590,0,$ 16.590,0
JUMBO,CERVEZA MOONSHINE BOGOTANA PEPPER STRONG BOTELLA X 330 ML,MOONSHINE,$ 8.190,0,$ 8.190,0
JUMBO,CERVEZA ANDINA LATA X6UND X355ML C-U,ANDINA,$ 14.390,0,$ 14.390,0
JUMBO,CERVEZA CHELARTE ZENAIDA OATMEAL STOUT X330ML,CHELARTE,$ 6.390,0,$ 6.390,0
JUMBO,CERVEZA CHELARTE PAMELA SUMMER ALE X 330 ML,CHELARTE,$ 6.390,0,$ 6.390,0
JUMBO,CERVEZA AGUILA LIGHT LATA X6UND X269ML C-U,AGUILA,$ 11.590,0,$ 11.590,0
JUMBO,CERVEZA POKER PURA MALTA LATA X3UNDS X330ML C-U + JARRO,POKER,$ 15.290,0,$ 15.290,0
JUMBO,CERVEZA CHELARTE NAARI INDIAN PALE ALE X330ML,CHELARTE,$ 9.990,0,$ 9.990,0
JUMBO,CERVEZA CORONA LATA X239ML,CORONA,$ 2.990,0,$ 2.990,0
JUMBO,CERVEZA AGUILA LATA X330ML UNIDAD,AGUILA,$ 2.090,0,$ 2.090,0
JUMBO,CERVEZA CLUB COLOMBIA DOBLE MALTA X6UND X330ML C/U,CLUB COLOMBIA,$ 16.990,0,$ 16.990,0
JUMBO,CERVEZA CHELARTE CARMELA BROWN X330ML,CHELARTE,$ 6.390,0,$ 6.390,0
JUMBO,CERVEZA CHELARTE RAQUEL PALE ALE X 330 ML,CHELARTE,$ 6.390,0,$ 6.390,0
JUMBO,CERVEZA POKER PURA MALTA LATA X330ML,POKER,$ 2.490,0,$ 2.490,0
JUMBO,CERVEZA ANDINA LIGHT LATA X6UNDX330MLC-U BIG PROMO,ANDINA,$ 14.990,0,$ 14.990,0
JUMBO,CERVEZA ST IDESBALD BLOND X330ML,ST IDESBALD,$ 13.990,0,$ 13.990,0
JUMBO,CERVEZA POKER ROJA LATA X6UNDS X330ML C-U,POKER,$ 14.590,0,$ 14.590,0
JUMBO,CERVEZA MOONSHINE BOGOTANA AMBER BOTELLA X 330 ML,MOONSHINE,$ 8.190,0,$ 8.190,0
JUMBO,CERVEZA 3 CORDILLERAS ROSADA BOTELLA X 330 ML,3 CORDILLERAS,$ 4.690,0,$ 4.690,0
JUMBO,CERVEZA CLUB COLOMBIA NEGRA LATA X330ML,CLUB COLOMBIA,$ 3.090,0,$ 3.090,0
JUMBO,CERVEZA POKER LATA X330ML UNIDAD,POKER,$ 2.490,0,$ 2.490,0
JUMBO,CERVEZA DUVEL BOTELLA X750ML,DUVEL,$ 30.990,0,$ 30.990,0
JUMBO,CERVEZA CLUB COLOMBIA ROJA LAT.X6UNDX330MLC-U+COPA,CLUB COLOMBIA,$ 26.990,0,$ 26.990,0
JUMBO,CERVEZA POKER LATA X6UND X355ML C-U,POKER,$ 14.590,0,$ 14.590,0
JUMBO,CERVEZA MOONSHINE BOGOTANA ZIPA BOTELLA X 330 ML,MOONSHINE,$ 8.190,0,$ 8.190,0
JUMBO,CERVEZA MOONSHINE BOGOTANA WITBIER BOTELLA X 330 ML,MOONSHINE,$ 8.190,0,$ 8.190,0
JUMBO,CERVEZA EICHBAUM EXTRA STOUT LATA X500ML,EICHBAUM,$ 8.990,0,$ 8.990,0
JUMBO,CERVEZA ROJA CLUB COLOMBIA LATA X330ML,CLUB COLOMBIA,$ 3.090,0,$ 3.090,0
JUMBO,CERVEZA BBC CAJICÁ RUBIA X 330 ML,BBC,$ 3.790,0,$ 3.790,0
JUMBO,CERVEZA 3 CORDILLERAS NEGRA BOTELLA X 330 ML,3 CORDILLERAS,$ 4.690,0,$ 4.690,0
JUMBO,CERVEZA BBC RUBIA PREMIUM LAGER BOTX330ML,BBC,$ 3.790,0,$ 3.790,0
JUMBO,CERVEZA ROJA MONSERRATE BBC BOTELLA X 330 ML,BBC,$ 4.890,0,$ 4.890,0
JUMBO,CERVEZA CLUB COLOMBIA LATA X330ML,CLUB COLOMBIA,$ 3.090,0,$ 3.090,0
JUMBO,CERVEZA ANDINA LIGHT LATA X330ML,ANDINA,$ 2.390,0,$ 2.390,0
JUMBO,CERVEZA CLUB COLOMBIA DOBLE MALTA BOTELLA X330ML,CLUB COLOMBIA,$ 2.690,0,$ 2.690,0
JUMBO,CERVEZA COSTEÑA BACANA LATA X330ML,COSTENA,$ 1.990,0,$ 1.990,0
JUMBO,CERVEZA MICHELOB ULTRA BOTELLA X6UND X355ML C-U + CANGURO,MICHELOB ULTRA,$ 57.490,0,$ 57.490,0
JUMBO,CERVEZA BBC CAJICA MIEL BOTELLA X4UND X330ML C-U + 2 PORTAVASOS,BBC,$ 29.900,0,$ 29.900,0
JUMBO,CERVEZA BBC LA COTIDIANA CASCADE LATA X269ML,BBC,$ 2.590,0,$ 2.590,0
JUMBO,CERVEZA STEAM BREW IMPERIAL IPA LATA X500ML,STEAM BREW,$ 12.990,0,$ 12.990,0
JUMBO,CERVEZA COLON NEGRA BOTELLA X 330ML,COLON,$ 5.190,0,$ 5.190,0
JUMBO,CERVEZA AGUILA LIGHT LATA X330MLUND.,AGUILA,$ 2.590,0,$ 2.590,0
JUMBO,CERVEZA 3 CORDILLERAS MESTIZA BOTELLA X 330 ML,3 CORDILLERAS,$ 4.690,0,$ 4.690,0
JUMBO,CERVEZA BBC CAJICA MIEL LATA X 269ML,BBC,$ 3.690,0,$ 3.690,0
JUMBO,CERVEZA PILSEN LATA X 355ML,PILSEN,$ 2.490,0,$ 2.490,0
JUMBO,CERVEZA 3 CORDILLERAS MULATA BOTELLA X 330 ML,3 CORDILLERAS,$ 4.690,0,$ 4.690,0
JUMBO,CERVEZA CLUB COLOMBIA BOTELLA X330ML,CLUB COLOMBIA,$ 2.990,0,$ 2.990,0
JUMBO,CERVEZA EICHBAUM HEFEWEIZEN DUNKEL LATA X500ML,EICHBAUM,$ 8.990,0,$ 8.990,0
