shop,name,brand,price_jumbo_prime,price_regular,price_now,discount
JUMBO,VINO MAIPO BLANCO X 750ML,MAIPO,$ 39.990,0,$ 39.990,0
JUMBO,VINO TINTO SANTA RITA SECRET RESERVE MERLOT X750ML,SANTA RITA,$ 89.990,0,$ 89.990,0
JUMBO,BRANDY DOMECQ PEDRO DOMECQ X750ML,DOMECQ,$ 53.990,0,$ 53.990,0
JUMBO,VINO GATO NEGRO 9LIVES ENSAMBLAJE BOT.X750ML,GATO NEGRO,$ 63.990,0,$ 63.990,0
JUMBO,VINO BLANCO SANTA CAROLINA CHARDONNAY X750 ML,SANTA CAROLINA,$ 42.890,0,$ 42.890,0
JUMBO,VINO HEREFORD TINTO CABERNET SAUVIGNON BOTELLA X 750ML,HAREFORD,$ 45.990,0,$ 45.990,0
JUMBO,BRANDY DOMECQ FCO X 375CM3,DOMECQ,$ 27.990,0,$ 27.990,0
JUMBO,VINO BLANCO GATO NEGRO SAUVIGNON BLANC X375ML,GATO NEGRO,$ 24.990,0,$ 24.990,0
JUMBO,VINO TINTO MARQUES DE RISCAL RESERVA BOT.X750 ML,MARQUES,$ 157.990,0,$ 157.990,0
JUMBO,VINO 6EME BLANCO SENS BOTELLA X 750 ML,6EME,$ 41.990,0,$ 41.990,0
JUMBO,VINO SANTA HELENA TNT.X750 ML,SANTA HELENA,$ 42.890,0,$ 42.890,0
JUMBO,VINO DI PUGLIA PASQUA SANGIOVESE BOTELLA. X 750 ML,PASQUA,$ 45.990,0,$ 45.990,0
JUMBO,VINO TINTO CATENA MALBEC ALTAMIRA X750ML,CATENA,$ 119.990,0,$ 119.990,0
JUMBO,VINO TINTO BARTON & GUESTIER MERLOT BOTELLA X 750 ML,BARTON,$ 57.190,0,$ 57.190,0
JUMBO,VINO TINTO BERONIA RIOJA RESERVA BOT.X750ML,BERONIA CRIANZA,$ 143.990,0,$ 143.990,0
JUMBO,VINO VOLCANES RESERVA CABERNET SAUVIGNON BOTX750ML,VOLCANES,$ 101.990,0,$ 101.990,0
JUMBO,VINO SIBARIS RESERVA CARMENERE X 750 ML,SIBARIS,$ 101.990,0,$ 101.990,0
JUMBO,VINO TINTO MUGA BOTELLA RESERVA RIOJA X 750ML,BUFALO,$ 157.990,0,$ 157.990,0
JUMBO,VINO TARAPACA RESERVA CABERNET SAUVIGNON BOTX750ML,TARAPACA,$ 63.990,0,$ 63.990,0
JUMBO,VINO PASQUA MONTEPULCIANO BOT X 750 ML,PASQUA,$ 47.990,0,$ 47.990,0
JUMBO,VINO TINTO MAIPO MERLOT X 750 ML,VINA MAIPO,$ 39.990,0,$ 39.990,0
JUMBO,VINO HEREFORD BLANCO CHARDONNAY BOTELLA X750ML,HAREFORD,$ 45.990,0,$ 45.990,0
JUMBO,VINO CASILLERO DEL DIABLO RESERPRIVCARMENEREX750ML,CASILLERO DEL DIABLO,$ 103.990,0,$ 103.990,0
