shop,name,brand,price_jumbo_prime,price_regular,price_now,discount
JUMBO,CERVEZA CLUB COLOMBIA DOBLE MALTA X6UND X330ML C/U,CLUB COLOMBIA,0,0,$ 16.990,0
JUMBO,CERVEZA CHELARTE CARMELA BROWN X330ML,CHELARTE,0,0,$ 6.390,0
JUMBO,CERVEZA CHELARTE RAQUEL PALE ALE X 330 ML,CHELARTE,0,0,$ 6.390,0
JUMBO,CERVEZA POKER PURA MALTA LATA X330ML,POKER,0,0,$ 2.490,0
JUMBO,CERVEZA ANDINA LIGHT LATA X6UNDX330MLC-U BIG PROMO,ANDINA,0,0,$ 14.990,0
JUMBO,CERVEZA ST IDESBALD BLOND X330ML,ST IDESBALD,$ 11.192,0,$ 13.990,0
JUMBO,CERVEZA POKER ROJA LATA X6UNDS X330ML C-U,POKER,0,0,$ 14.590,0
JUMBO,CERVEZA MOONSHINE BOGOTANA AMBER BOTELLA X 330 ML,MOONSHINE,0,0,$ 8.190,0
JUMBO,CERVEZA 3 CORDILLERAS ROSADA BOTELLA X 330 ML,3 CORDILLERAS,0,0,$ 4.690,0
JUMBO,CERVEZA CLUB COLOMBIA NEGRA LATA X330ML,CLUB COLOMBIA,0,0,$ 3.090,0
JUMBO,CERVEZA POKER LATA X330ML UNIDAD,POKER,0,0,$ 2.490,0
JUMBO,CERVEZA DUVEL BOTELLA X750ML,DUVEL,$ 24.792,0,$ 30.990,0
JUMBO,CERVEZA CLUB COLOMBIA ROJA LAT.X6UNDX330MLC-U+COPA,CLUB COLOMBIA,0,0,$ 26.990,0
JUMBO,CERVEZA POKER LATA X6UND X355ML C-U,POKER,0,0,$ 14.590,0
JUMBO,CERVEZA MOONSHINE BOGOTANA ZIPA BOTELLA X 330 ML,MOONSHINE,0,0,$ 8.190,0
JUMBO,CERVEZA MOONSHINE BOGOTANA WITBIER BOTELLA X 330 ML,MOONSHINE,0,0,$ 8.190,0
JUMBO,CERVEZA EICHBAUM EXTRA STOUT LATA X500ML,EICHBAUM,0,0,$ 8.990,0
JUMBO,CERVEZA ROJA CLUB COLOMBIA LATA X330ML,CLUB COLOMBIA,0,0,$ 3.090,0
JUMBO,CERVEZA BBC CAJICÁ RUBIA X 330 ML,BBC,0,0,$ 3.790,0
JUMBO,CERVEZA 3 CORDILLERAS NEGRA BOTELLA X 330 ML,3 CORDILLERAS,0,0,$ 4.690,0
JUMBO,CERVEZA BBC RUBIA PREMIUM LAGER BOTX330ML,BBC,0,0,$ 3.790,0
JUMBO,CERVEZA ROJA MONSERRATE BBC BOTELLA X 330 ML,BBC,0,0,$ 4.890,0
JUMBO,CERVEZA CLUB COLOMBIA LATA X330ML,CLUB COLOMBIA,0,0,$ 3.090,0
JUMBO,CERVEZA ANDINA LIGHT LATA X330ML,ANDINA,0,0,$ 2.390,0
JUMBO,CERVEZA CLUB COLOMBIA DOBLE MALTA BOTELLA X330ML,CLUB COLOMBIA,0,0,$ 2.690,0
JUMBO,CERVEZA COSTEÑA BACANA LATA X330ML,COSTENA,0,0,$ 1.990,0
JUMBO,CERVEZA MICHELOB ULTRA BOTELLA X6UND X355ML C-U + CANGURO,MICHELOB ULTRA,0,0,$ 57.490,0
